ligand_id,set,Butina_clusters
5034,train,5855.0
5036,train,5853.0
5038,train,223.0
5045,train,5851.0
5047,train,281.0
5051,train,1775.0
5052,train,652.0
5053,train,652.0
5056,train,5850.0
5059,train,5847.0
5060,train,5846.0
5064,train,442.0
5065,train,5844.0
5067,train,1883.0
5068,train,1883.0
5070,train,1882.0
5071,train,439.0
5072,train,439.0
5073,train,5842.0
5074,train,5841.0
5077,train,5839.0
5079,train,248.0
5082,train,270.0
5084,train,270.0
5085,train,5836.0
5088,train,651.0
5091,train,5833.0
5093,train,5832.0
5094,train,5831.0
5095,train,334.0
5096,train,5830.0
5097,train,5829.0
5099,train,211.0
5100,train,1834.0
5101,train,318.0
5102,train,48.0
5104,train,40.0
5105,train,156.0
5107,train,40.0
5108,train,40.0
5109,train,40.0
5111,train,40.0
5114,train,40.0
5116,train,5828.0
5117,train,234.0
5118,train,5827.0
5120,train,5826.0
5121,train,5825.0
5122,train,5824.0
5123,train,40.0
5125,train,100.0
5126,train,5823.0
5128,train,5822.0
5129,train,5821.0
5130,train,831.0
5131,train,705.0
5132,train,5820.0
5133,train,5819.0
5135,train,233.0
5136,train,1496.0
5137,train,5817.0
5138,train,5816.0
5139,train,5815.0
5140,train,819.0
5141,train,5814.0
5142,train,25.0
5143,train,5813.0
5145,train,1052.0
5154,train,650.0
5155,train,5811.0
5157,train,5809.0
5158,train,5808.0
5159,train,5807.0
5160,train,5806.0
5161,train,44.0
5162,train,1881.0
5165,train,423.0
5166,train,1880.0
5169,train,83.0
5170,train,83.0
5174,train,5804.0
5175,train,5803.0
5176,train,5802.0
5178,train,5801.0
5180,train,1051.0
5183,train,5799.0
5185,train,1879.0
5190,train,422.0
5191,train,155.0
5194,train,303.0
5195,train,155.0
5196,train,155.0
5197,train,155.0
5198,train,155.0
5199,train,1057.0
5201,train,5796.0
5203,train,230.0
5205,train,5794.0
5206,train,1878.0
5207,train,5793.0
5208,train,411.0
5211,train,1051.0
5213,train,1050.0
5214,train,5790.0
5216,train,302.0
5217,train,421.0
5218,train,421.0
5219,train,302.0
5220,train,302.0
5221,train,302.0
5222,train,302.0
5224,train,5789.0
5225,train,643.0
5226,train,1877.0
5228,train,5787.0
5229,train,648.0
5230,train,1049.0
5232,train,245.0
5234,train,1049.0
5235,train,1299.0
5237,train,5786.0
5240,train,5784.0
5241,train,5783.0
5242,train,1048.0
5243,train,1048.0
5245,train,5781.0
5249,train,1699.0
5254,train,5779.0
5255,train,5778.0
5259,train,1035.0
5261,train,5775.0
5262,train,5774.0
5263,train,1687.0
5266,train,5772.0
5267,train,1874.0
5268,train,5771.0
5270,train,5769.0
5271,train,5768.0
5274,train,1047.0
5275,train,1047.0
5276,train,5767.0
5279,train,1046.0
5281,train,5765.0
5284,train,137.0
5285,train,1707.0
5286,train,5763.0
5288,train,5762.0
5290,train,1048.0
5291,train,5761.0
5292,train,5760.0
5293,train,5759.0
5296,train,301.0
5298,train,301.0
5299,train,301.0
5301,train,301.0
5302,train,1871.0
5303,train,5758.0
5304,train,582.0
5305,train,420.0
5307,train,1870.0
5309,train,5756.0
5315,train,300.0
5316,train,211.0
5317,train,5755.0
5318,train,1045.0
5319,train,5754.0
5322,train,5753.0
5325,train,211.0
5327,train,419.0
5344,train,5749.0
5346,train,1869.0
5347,train,5748.0
5351,train,645.0
5353,train,645.0
5356,train,1044.0
5357,train,5745.0
5360,train,1868.0
5361,train,1868.0
5362,train,5742.0
5364,train,448.0
5369,train,5740.0
5370,train,5739.0
5371,train,265.0
5372,train,1840.0
5374,train,5737.0
5376,train,418.0
5377,train,416.0
5379,train,68.0
5380,train,164.0
5381,train,416.0
5383,train,1867.0
5384,train,68.0
5386,train,1043.0
5387,train,418.0
5388,train,1043.0
5390,train,21.0
5391,train,373.0
5392,train,1866.0
5393,train,644.0
5394,train,82.0
5396,train,68.0
5398,train,5734.0
5401,train,5733.0
5404,train,5732.0
5405,train,5731.0
5411,train,5727.0
5415,train,1864.0
5416,train,5726.0
5417,train,5725.0
5418,train,5724.0
5420,train,5722.0
5422,train,5720.0
5423,train,1722.0
5425,train,643.0
5427,train,1863.0
5430,train,5719.0
5433,train,5716.0
5434,train,5715.0
5438,train,415.0
5440,train,415.0
5442,train,1860.0
5448,train,5712.0
5451,train,155.0
5455,train,5708.0
5458,train,208.0
5461,train,208.0
5462,train,208.0
5463,train,123.0
5467,train,211.0
5472,train,5704.0
5474,train,5702.0
5475,train,558.0
5476,train,5701.0
5477,train,5700.0
5481,train,5699.0
5482,train,5698.0
5484,train,1478.0
5485,train,5696.0
5486,train,986.0
5487,train,1856.0
5488,train,425.0
5489,train,425.0
5490,train,425.0
5492,train,1855.0
5493,train,1855.0
5494,train,222.0
5496,train,55.0
5497,train,5694.0
5501,train,221.0
5502,train,221.0
5504,train,5693.0
5505,train,5692.0
5509,train,5691.0
5510,train,1564.0
5511,train,1039.0
5513,train,5690.0
5519,train,1854.0
5522,train,5686.0
5525,train,5683.0
5527,train,5682.0
5528,train,5681.0
5530,train,5679.0
5531,train,5678.0
5533,train,411.0
5535,train,5677.0
5538,train,1853.0
5540,train,17.0
5541,train,5674.0
5544,train,414.0
5547,train,952.0
5551,train,5671.0
5552,train,5670.0
5555,train,5668.0
5557,train,5667.0
5558,train,5666.0
5559,train,5665.0
5561,train,5664.0
5562,train,5663.0
5563,train,5662.0
5565,train,67.0
5566,train,67.0
5567,train,67.0
5568,train,1038.0
5570,train,5661.0
5573,train,5658.0
5576,train,5655.0
5577,train,1438.0
5579,train,5653.0
5580,train,5652.0
5586,train,423.0
5588,train,5649.0
5589,train,299.0
5590,train,207.0
5591,train,299.0
5592,train,207.0
5593,train,207.0
5594,train,5648.0
5595,train,1037.0
5596,train,5647.0
5597,train,5646.0
5600,train,497.0
5601,train,640.0
5605,train,702.0
5607,train,154.0
5608,train,1850.0
5609,train,1820.0
5612,train,1797.0
5614,train,56.0
5617,train,5643.0
5618,train,1499.0
5619,train,1036.0
5621,train,1036.0
5623,train,153.0
5626,train,153.0
5628,train,94.0
5629,train,94.0
5630,train,1848.0
5633,train,5641.0
5634,train,5640.0
5635,train,1036.0
5637,train,424.0
5638,train,639.0
5640,train,639.0
5641,train,5638.0
5643,train,5637.0
5644,train,5636.0
5645,train,5635.0
5646,train,5634.0
5647,train,1035.0
5648,train,5633.0
5650,train,638.0
5652,train,638.0
5656,train,1247.0
5658,train,409.0
5659,train,217.0
5660,train,409.0
5661,train,409.0
5663,train,1034.0
5665,train,5631.0
5668,train,5628.0
5669,train,164.0
5670,train,636.0
5671,train,1846.0
5676,train,5625.0
5678,train,66.0
5680,train,116.0
5681,train,66.0
5682,train,5624.0
5684,train,66.0
5686,train,66.0
5689,train,5623.0
5690,train,1844.0
5692,train,639.0
5694,train,66.0
5695,train,116.0
5697,train,66.0
5699,train,116.0
5701,train,116.0
5703,train,5621.0
5706,train,1031.0
5707,train,5618.0
5708,train,298.0
5709,train,298.0
5711,train,298.0
5712,train,298.0
5714,train,298.0
5718,train,5617.0
5719,train,1031.0
5720,train,1031.0
5722,train,5615.0
5723,train,221.0
5724,train,1842.0
5725,train,1842.0
5730,train,413.0
5731,train,413.0
5734,train,5613.0
5735,train,5612.0
5736,train,5611.0
5737,train,1839.0
5739,train,1839.0
5740,train,5609.0
5741,train,1838.0
5742,train,1838.0
5743,train,5608.0
5744,train,1124.0
5745,train,5607.0
5746,train,5606.0
5747,train,1837.0
5751,train,5605.0
5752,train,5604.0
5754,train,1836.0
5755,train,5602.0
5758,train,5601.0
5760,train,5600.0
5761,train,917.0
5763,train,5598.0
5764,train,5597.0
5766,train,5596.0
5767,train,1535.0
5768,train,5595.0
5771,train,5592.0
5772,train,1835.0
5773,train,5591.0
5778,train,323.0
5779,train,1834.0
5780,train,5590.0
5781,train,5589.0
5782,train,5588.0
5784,train,5587.0
5785,train,5586.0
5786,train,5585.0
5788,train,96.0
5791,train,96.0
5798,train,297.0
5799,train,1833.0
5800,train,297.0
5801,train,634.0
5802,train,297.0
5803,train,297.0
5806,train,5580.0
5807,train,1030.0
5810,train,1832.0
5813,train,5579.0
5814,train,454.0
5815,train,5578.0
5817,train,5576.0
5818,train,317.0
5819,train,1831.0
5820,train,1830.0
5821,train,466.0
5822,train,466.0
5825,train,5574.0
5828,train,5572.0
5831,train,1829.0
5832,train,5569.0
5833,train,5568.0
5834,train,5567.0
5837,train,1029.0
5838,train,5566.0
5842,train,5563.0
5843,train,1828.0
5846,train,5561.0
5847,train,5560.0
5849,train,82.0
5851,train,82.0
5852,train,82.0
5855,train,82.0
5856,train,32.0
5859,train,1827.0
5860,train,1826.0
5862,train,1827.0
5863,train,1826.0
5864,train,5559.0
5865,train,1027.0
5867,train,5558.0
5870,train,48.0
5871,train,48.0
5873,train,5555.0
5875,train,5554.0
5876,train,5553.0
5877,train,1466.0
5878,train,633.0
5879,train,633.0
5880,train,5552.0
5884,train,615.0
5887,train,5551.0
5888,train,5550.0
5889,train,5549.0
5890,train,1825.0
5891,train,304.0
5892,train,5548.0
5893,train,1824.0
5895,train,5547.0
5896,train,1510.0
5898,train,1669.0
5899,train,633.0
5902,train,82.0
5904,train,1823.0
5906,train,1222.0
5907,train,5544.0
5909,train,1026.0
5910,train,5543.0
5912,train,1025.0
5914,train,1025.0
5918,train,1821.0
5920,train,5540.0
5921,train,414.0
5922,train,632.0
5925,train,1579.0
5927,train,1819.0
5928,train,412.0
5929,train,81.0
5931,train,673.0
5933,train,631.0
5934,train,631.0
5936,train,5538.0
5937,train,5537.0
5943,train,5536.0
5944,train,637.0
5945,train,1818.0
5947,train,1798.0
5948,train,586.0
5949,train,586.0
5951,train,158.0
5953,train,472.0
5955,train,353.0
5962,train,5534.0
5964,train,5532.0
5965,train,1163.0
5967,train,630.0
5968,train,630.0
5969,train,1816.0
5971,train,296.0
5972,train,1817.0
5973,train,5531.0
5975,train,296.0
5976,train,296.0
5977,train,1801.0
5979,train,296.0
5981,train,1816.0
5982,train,296.0
5983,train,5529.0
5985,train,5527.0
5987,train,450.0
5988,train,1022.0
5989,train,296.0
5991,train,1021.0
5993,train,5525.0
5994,train,5524.0
5995,train,5523.0
5996,train,450.0
5997,train,5522.0
5998,train,5521.0
6004,train,98.0
6008,train,5519.0
6010,train,5517.0
6011,train,5516.0
6012,train,1019.0
6013,train,1815.0
6014,train,437.0
6016,train,1814.0
6017,train,913.0
6021,train,5514.0
6022,train,5513.0
6026,train,411.0
6027,train,411.0
6028,train,629.0
6029,train,5512.0
6030,train,5511.0
6031,train,5510.0
6032,train,5509.0
6034,train,952.0
6036,train,1018.0
6039,train,398.0
6042,train,1018.0
6044,train,5508.0
6045,train,5507.0
6046,train,5506.0
6049,train,5504.0
6051,train,5503.0
6052,train,5502.0
6054,train,571.0
6056,train,5501.0
6057,train,269.0
6058,train,812.0
6061,train,1018.0
6062,train,5500.0
6063,train,5499.0
6067,train,5496.0
6068,train,5495.0
6071,train,5494.0
6073,train,5492.0
6074,train,79.0
6075,train,79.0
6076,train,150.0
6077,train,5491.0
6079,train,1550.0
6080,train,233.0
6083,train,5487.0
6085,train,152.0
6086,train,152.0
6088,train,152.0
6089,train,883.0
6090,train,883.0
6093,train,5485.0
6094,train,5484.0
6095,train,5483.0
6096,train,5482.0
6097,train,1811.0
6098,train,1017.0
6101,train,101.0
6102,train,5480.0
6103,train,5479.0
6104,train,5478.0
6106,train,556.0
6108,train,5477.0
6109,train,1810.0
6111,train,5475.0
6112,train,5474.0
6113,train,5473.0
6116,train,5471.0
6119,train,65.0
6120,train,216.0
6122,train,5469.0
6123,train,5468.0
6124,train,5467.0
6130,train,1016.0
6131,train,1016.0
6132,train,1808.0
6134,train,410.0
6135,train,1015.0
6138,train,410.0
6139,train,410.0
6140,train,1015.0
6141,train,5466.0
6143,train,1195.0
6145,train,5465.0
6148,train,294.0
6149,train,81.0
6150,train,295.0
6151,train,81.0
6157,train,81.0
6158,train,81.0
6159,train,294.0
6162,train,81.0
6163,train,5461.0
6165,train,1806.0
6173,train,293.0
6174,train,293.0
6176,train,293.0
6177,train,293.0
6178,train,1805.0
6180,train,5458.0
6181,train,245.0
6182,train,1804.0
6187,train,5456.0
6188,train,1013.0
6189,train,5455.0
6190,train,1803.0
6191,train,5454.0
6196,train,1265.0
6197,train,5452.0
6198,train,5451.0
6199,train,5450.0
6205,train,5448.0
6206,train,5447.0
6208,train,5446.0
6210,train,5444.0
6211,train,5443.0
6215,train,5441.0
6216,train,5440.0
6218,train,80.0
6222,train,219.0
6225,train,113.0
6228,train,113.0
6229,train,80.0
6230,train,218.0
6231,train,218.0
6233,train,219.0
6234,train,80.0
6235,train,1012.0
6238,train,1012.0
6240,train,627.0
6242,train,1801.0
6243,train,627.0
6244,train,625.0
6247,train,5436.0
6248,train,1800.0
6253,train,626.0
6254,train,625.0
6255,train,80.0
6256,train,5435.0
6260,train,5434.0
6261,train,1799.0
6262,train,5433.0
6263,train,5432.0
6264,train,5431.0
6265,train,5430.0
6268,train,5427.0
6271,train,723.0
6272,train,979.0
6274,train,5425.0
6275,train,5424.0
6277,train,5423.0
6279,train,5421.0
6281,train,217.0
6282,train,217.0
6287,train,624.0
6288,train,624.0
6290,train,624.0
6291,train,624.0
6292,train,5420.0
6297,train,34.0
6299,train,34.0
6301,train,5419.0
6302,train,1797.0
6303,train,217.0
6310,train,5414.0
6312,train,61.0
6316,train,5412.0
6317,train,5411.0
6319,train,244.0
6324,train,1795.0
6325,train,5408.0
6326,train,5407.0
6328,train,1011.0
6332,train,5404.0
6333,train,292.0
6335,train,216.0
6336,train,65.0
6339,train,292.0
6340,train,65.0
6342,train,216.0
6343,train,216.0
6344,train,65.0
6345,train,1010.0
6347,train,5403.0
6349,train,1009.0
6351,train,65.0
6354,train,5402.0
6355,train,5401.0
6356,train,65.0
6358,train,408.0
6359,train,408.0
6361,train,943.0
6362,train,407.0
6363,train,5399.0
6364,train,852.0
6365,train,101.0
6369,train,5398.0
6370,train,5397.0
6372,train,287.0
6375,train,407.0
6379,train,5394.0
6380,train,1794.0
6381,train,1794.0
6382,train,54.0
6383,train,215.0
6384,train,214.0
6385,train,151.0
6389,train,151.0
6391,train,214.0
6392,train,291.0
6394,train,5393.0
6395,train,154.0
6396,train,215.0
6401,train,54.0
6402,train,54.0
6403,train,54.0
6404,train,326.0
6406,train,215.0
6407,train,114.0
6408,train,215.0
6409,train,114.0
6410,train,215.0
6411,train,114.0
6415,train,154.0
6416,train,5392.0
6417,train,54.0
6418,train,54.0
6419,train,1008.0
6421,train,214.0
6422,train,214.0
6424,train,154.0
6425,train,214.0
6426,train,154.0
6427,train,154.0
6428,train,154.0
6429,train,5391.0
6430,train,5390.0
6431,train,5389.0
6432,train,1792.0
6433,train,1792.0
6434,train,291.0
6436,train,5387.0
6437,train,5386.0
6438,train,799.0
6439,train,5385.0
6440,train,5384.0
6442,train,1007.0
6443,train,214.0
6444,train,133.0
6445,train,159.0
6446,train,159.0
6447,train,159.0
6449,train,79.0
6452,train,79.0
6453,train,79.0
6454,train,79.0
6455,train,79.0
6456,train,290.0
6458,train,79.0
6460,train,79.0
6462,train,5383.0
6463,train,1512.0
6464,train,5382.0
6466,train,5381.0
6467,train,5380.0
6469,train,5379.0
6474,train,5378.0
6476,train,1791.0
6477,train,489.0
6478,train,1790.0
6479,train,1790.0
6480,train,5377.0
6481,train,5376.0
6482,train,5375.0
6484,train,5373.0
6485,train,238.0
6486,train,5372.0
6487,train,37.0
6490,train,5370.0
6491,train,5369.0
6494,train,1789.0
6495,train,5366.0
6496,train,1274.0
6498,train,509.0
6499,train,1788.0
6500,train,1787.0
6501,train,601.0
6502,train,601.0
6503,train,5365.0
6504,train,599.0
6505,train,1724.0
6509,train,1.0
6510,train,1786.0
6511,train,5363.0
6512,train,5362.0
6515,train,61.0
6516,train,1785.0
6518,train,445.0
6519,train,5360.0
6520,train,445.0
6521,train,1784.0
6523,train,1783.0
6524,train,1782.0
6528,train,5356.0
6531,train,48.0
6533,train,5353.0
6539,train,5351.0
6543,train,1779.0
6544,train,1740.0
6552,train,1004.0
6553,train,5347.0
6555,train,5346.0
6556,train,206.0
6558,train,206.0
6559,train,206.0
6560,train,206.0
6561,train,206.0
6562,train,5345.0
6571,train,5343.0
6577,train,150.0
6578,train,5342.0
6579,train,5341.0
6580,train,5340.0
6583,train,5339.0
6584,train,149.0
6585,train,149.0
6586,train,149.0
6588,train,5338.0
6589,train,1778.0
6590,train,5337.0
6593,train,6.0
6595,train,1242.0
6597,train,149.0
6598,train,408.0
6599,train,397.0
6600,train,397.0
6603,train,149.0
6605,train,14.0
6607,train,1777.0
6608,train,5334.0
6609,train,12.0
6612,train,5332.0
6613,train,5331.0
6614,train,1003.0
6616,train,1776.0
6617,train,1776.0
6618,train,5329.0
6619,train,5328.0
6620,train,1684.0
6621,train,5327.0
6622,train,5326.0
6623,train,360.0
6626,train,5324.0
6627,train,628.0
6633,train,5321.0
6634,train,5320.0
6636,train,1774.0
6637,train,1774.0
6641,train,5318.0
6642,train,236.0
6644,train,1773.0
6645,train,1772.0
6647,train,585.0
6648,train,1771.0
6649,train,1771.0
6650,train,22.0
6651,train,22.0
6652,train,22.0
6653,train,22.0
6655,train,22.0
6656,train,22.0
6657,train,22.0
6659,train,22.0
6660,train,22.0
6661,train,22.0
6662,train,5316.0
6663,train,702.0
6664,train,1770.0
6665,train,5315.0
6668,train,1769.0
6669,train,5314.0
6670,train,5313.0
6672,train,1695.0
6676,train,22.0
6677,train,622.0
6678,train,621.0
6679,train,622.0
6680,train,622.0
6685,train,843.0
6687,train,1000.0
6688,train,405.0
6691,train,1001.0
6693,train,404.0
6694,train,1764.0
6697,train,5310.0
6698,train,5309.0
6701,train,5308.0
6704,train,5306.0
6705,train,1000.0
6708,train,1767.0
6709,train,1767.0
6710,train,1000.0
6711,train,1001.0
6712,train,405.0
6713,train,5304.0
6715,train,1766.0
6718,train,1765.0
6719,train,289.0
6720,train,404.0
6721,train,1764.0
6722,train,275.0
6723,train,404.0
6724,train,1763.0
6725,train,1763.0
6726,train,5303.0
6728,train,5302.0
6730,train,620.0
6731,train,620.0
6739,train,5296.0
6740,train,5295.0
6741,train,1090.0
6742,train,1761.0
6745,train,288.0
6747,train,570.0
6748,train,570.0
6749,train,288.0
6753,train,403.0
6754,train,23.0
6755,train,23.0
6756,train,23.0
6757,train,23.0
6758,train,23.0
6759,train,23.0
6760,train,23.0
6761,train,148.0
6762,train,999.0
6764,train,23.0
6767,train,23.0
6768,train,23.0
6769,train,23.0
6770,train,23.0
6772,train,1760.0
6776,train,147.0
6777,train,23.0
6778,train,147.0
6781,train,990.0
6784,train,288.0
6785,train,990.0
6788,train,5289.0
6789,train,147.0
6790,train,5288.0
6794,train,5286.0
6795,train,48.0
6796,train,1759.0
6797,train,997.0
6798,train,48.0
6799,train,996.0
6803,train,5283.0
6805,train,995.0
6806,train,1.0
6817,train,994.0
6820,train,994.0
6822,train,5278.0
6823,train,1751.0
6824,train,5277.0
6825,train,5276.0
6827,train,1757.0
6828,train,16.0
6830,train,97.0
6831,train,97.0
6832,train,619.0
6833,train,619.0
6834,train,1241.0
6835,train,5275.0
6836,train,5274.0
6837,train,1518.0
6838,train,992.0
6839,train,992.0
6840,train,992.0
6845,train,5273.0
6847,train,5271.0
6849,train,5269.0
6851,train,618.0
6852,train,5268.0
6854,train,5267.0
6855,train,5266.0
6856,train,5265.0
6857,train,1756.0
6859,train,5264.0
6860,train,5263.0
6863,train,5261.0
6864,train,5260.0
6865,train,5259.0
6871,train,1732.0
6872,train,5256.0
6873,train,982.0
6875,train,982.0
6876,train,5255.0
6877,train,5254.0
6879,train,5252.0
6882,train,454.0
6884,train,1755.0
6885,train,5249.0
6886,train,5248.0
6888,train,490.0
6889,train,5247.0
6890,train,1749.0
6892,train,1755.0
6894,train,5246.0
6895,train,617.0
6897,train,5244.0
6900,train,401.0
6902,train,22.0
6903,train,5242.0
6907,train,1495.0
6909,train,1753.0
6911,train,5239.0
6912,train,5238.0
6914,train,5237.0
6915,train,5236.0
6916,train,400.0
6917,train,399.0
6918,train,616.0
6919,train,974.0
6920,train,608.0
6921,train,399.0
6922,train,1752.0
6923,train,5235.0
6924,train,1751.0
6926,train,399.0
6927,train,616.0
6928,train,615.0
6929,train,991.0
6930,train,627.0
6938,train,951.0
6941,train,5234.0
6943,train,213.0
6944,train,213.0
6946,train,286.0
6948,train,213.0
6949,train,213.0
6950,train,213.0
6951,train,213.0
6953,train,398.0
6954,train,990.0
6955,train,5233.0
6957,train,989.0
6958,train,189.0
6962,train,397.0
6966,train,14.0
6967,train,5230.0
6972,train,988.0
6974,train,613.0
6975,train,613.0
6976,train,613.0
6977,train,5227.0
6981,train,988.0
6982,train,212.0
6984,train,212.0
6987,train,995.0
6988,train,5224.0
6989,train,5223.0
6992,train,5222.0
6994,train,5220.0
6995,train,1749.0
6996,train,5219.0
6998,train,988.0
7000,train,5218.0
7002,train,1747.0
7003,train,5217.0
7005,train,5215.0
7007,train,5214.0
7009,train,984.0
7011,train,607.0
7013,train,1741.0
7014,train,396.0
7015,train,396.0
7016,train,1746.0
7017,train,985.0
7021,train,1745.0
7022,train,1744.0
7023,train,5213.0
7024,train,612.0
7027,train,5212.0
7029,train,5211.0
7032,train,1743.0
7035,train,5207.0
7036,train,5206.0
7037,train,611.0
7039,train,1742.0
7040,train,5204.0
7041,train,5203.0
7043,train,611.0
7044,train,611.0
7045,train,5201.0
7046,train,5200.0
7048,train,1742.0
7049,train,5198.0
7050,train,5197.0
7052,train,5196.0
7054,train,5194.0
7057,train,5191.0
7059,train,5190.0
7062,train,5189.0
7064,train,985.0
7066,train,984.0
7068,train,608.0
7069,train,5188.0
7074,train,5186.0
7075,train,5185.0
7076,train,5184.0
7077,train,5183.0
7078,train,393.0
7080,train,5182.0
7081,train,5181.0
7084,train,5179.0
7085,train,5178.0
7087,train,5177.0
7089,train,1739.0
7096,train,5175.0
7097,train,1734.0
7098,train,5174.0
7099,train,5173.0
7100,train,5172.0
7102,train,5170.0
7105,train,1738.0
7106,train,1738.0
7107,train,5168.0
7108,train,5167.0
7110,train,211.0
7112,train,5165.0
7113,train,5164.0
7115,train,973.0
7116,train,973.0
7118,train,461.0
7119,train,5162.0
7121,train,1737.0
7122,train,983.0
7123,train,5160.0
7128,train,5158.0
7129,train,486.0
7130,train,5157.0
7131,train,5156.0
7132,train,5155.0
7133,train,5154.0
7134,train,981.0
7138,train,25.0
7141,train,5153.0
7145,train,5152.0
7146,train,5151.0
7147,train,5150.0
7151,train,1735.0
7152,train,5148.0
7156,train,1703.0
7157,train,5145.0
7158,train,5144.0
7159,train,5143.0
7160,train,5142.0
7163,train,124.0
7168,train,5141.0
7171,train,1732.0
7172,train,5138.0
7173,train,5137.0
7174,train,5136.0
7175,train,5135.0
7176,train,1152.0
7181,train,14.0
7182,train,32.0
7183,train,14.0
7186,train,14.0
7187,train,14.0
7189,train,14.0
7190,train,32.0
7191,train,14.0
7194,train,32.0
7196,train,14.0
7199,train,394.0
7201,train,980.0
7202,train,14.0
7203,train,14.0
7204,train,5133.0
7206,train,5132.0
7207,train,5131.0
7209,train,1730.0
7210,train,209.0
7211,train,5130.0
7212,train,5129.0
7213,train,399.0
7214,train,5128.0
7219,train,5127.0
7221,train,5125.0
7222,train,5124.0
7224,train,5123.0
7226,train,5121.0
7230,train,187.0
7231,train,158.0
7232,train,5120.0
7233,train,5119.0
7242,train,1729.0
7245,train,5116.0
7253,train,5112.0
7256,train,5109.0
7257,train,5108.0
7259,train,5106.0
7261,train,453.0
7262,train,5105.0
7263,train,5104.0
7264,train,5103.0
7265,train,5102.0
7267,train,5100.0
7269,train,5098.0
7270,train,5097.0
7271,train,5096.0
7272,train,5095.0
7273,train,1251.0
7275,train,5094.0
7279,train,14.0
7280,train,5090.0
7281,train,14.0
7283,train,14.0
7284,train,14.0
7285,train,95.0
7286,train,95.0
7287,train,14.0
7288,train,112.0
7289,train,112.0
7290,train,112.0
7291,train,32.0
7292,train,112.0
7293,train,32.0
7294,train,32.0
7296,train,32.0
7297,train,14.0
7299,train,5089.0
7302,train,979.0
7303,train,5088.0
7304,train,112.0
7305,train,5087.0
7310,train,5084.0
7312,train,5082.0
7315,train,5080.0
7316,train,610.0
7317,train,610.0
7318,train,610.0
7321,train,5079.0
7322,train,978.0
7325,train,5078.0
7326,train,5077.0
7327,train,5076.0
7328,train,448.0
7329,train,450.0
7330,train,5075.0
7331,train,5074.0
7333,train,5073.0
7334,train,5072.0
7335,train,609.0
7336,train,977.0
7337,train,609.0
7338,train,1726.0
7339,train,1726.0
7341,train,5070.0
7342,train,5069.0
7345,train,1042.0
7347,train,1725.0
7349,train,609.0
7350,train,484.0
7352,train,401.0
7354,train,5065.0
7356,train,1724.0
7361,train,5062.0
7362,train,5061.0
7363,train,5060.0
7366,train,5058.0
7367,train,5057.0
7368,train,1722.0
7370,train,284.0
7371,train,284.0
7374,train,1493.0
7376,train,389.0
7380,train,1721.0
7381,train,1721.0
7385,train,607.0
7389,train,1718.0
7390,train,607.0
7391,train,396.0
7393,train,1718.0
7396,train,5049.0
7397,train,5048.0
7399,train,5047.0
7400,train,5046.0
7401,train,5045.0
7405,train,976.0
7407,train,5042.0
7408,train,5041.0
7409,train,5040.0
7413,train,1717.0
7417,train,1716.0
7419,train,1715.0
7420,train,1427.0
7421,train,1714.0
7430,train,5035.0
7431,train,5034.0
7433,train,1422.0
7434,train,1714.0
7440,train,5031.0
7441,train,5030.0
7442,train,5029.0
7446,train,5026.0
7448,train,5025.0
7449,train,5024.0
7453,train,1169.0
7456,train,5019.0
7457,train,5018.0
7458,train,606.0
7459,train,5017.0
7460,train,606.0
7461,train,5016.0
7463,train,5015.0
7467,train,975.0
7468,train,221.0
7470,train,221.0
7474,train,973.0
7478,train,5011.0
7481,train,5010.0
7485,train,1622.0
7487,train,610.0
7489,train,972.0
7490,train,5007.0
7492,train,972.0
7494,train,5005.0
7495,train,5004.0
7496,train,1712.0
7497,train,1712.0
7502,train,5002.0
7505,train,970.0
7508,train,260.0
7509,train,4997.0
7511,train,260.0
7512,train,260.0
7513,train,4995.0
7516,train,4994.0
7518,train,1711.0
7519,train,4993.0
7524,train,4992.0
7525,train,4991.0
7527,train,4990.0
7528,train,1710.0
7532,train,969.0
7533,train,969.0
7534,train,969.0
7535,train,150.0
7536,train,970.0
7538,train,4986.0
7540,train,4984.0
7541,train,4983.0
7542,train,4982.0
7543,train,4981.0
7544,train,1708.0
7552,train,1707.0
7556,train,167.0
7559,train,4977.0
7560,train,4976.0
7562,train,4974.0
7563,train,4973.0
7566,train,1706.0
7568,train,4971.0
7569,train,4970.0
7571,train,4969.0
7572,train,1705.0
7573,train,1705.0
7574,train,968.0
7577,train,603.0
7580,train,605.0
7581,train,604.0
7582,train,603.0
7583,train,605.0
7586,train,468.0
7588,train,4967.0
7589,train,1204.0
7590,train,1703.0
7592,train,61.0
7594,train,61.0
7595,train,4966.0
7596,train,4965.0
7597,train,51.0
7600,train,759.0
7604,train,25.0
7605,train,4963.0
7610,train,4960.0
7611,train,1407.0
7612,train,1694.0
7613,train,4959.0
7614,train,704.0
7615,train,978.0
7616,train,4958.0
7618,train,4957.0
7620,train,4955.0
7624,train,145.0
7626,train,4951.0
7627,train,4950.0
7637,train,281.0
7638,train,4949.0
7639,train,4948.0
7658,train,4946.0
7659,train,17.0
7665,train,1700.0
7666,train,4943.0
7667,train,244.0
7668,train,244.0
7669,train,244.0
7671,train,4941.0
7675,train,4940.0
7677,train,600.0
7678,train,1682.0
7679,train,4939.0
7680,train,4938.0
7682,train,1699.0
7683,train,4936.0
7684,train,966.0
7685,train,966.0
7687,train,4934.0
7689,train,4932.0
7693,train,4929.0
7694,train,4928.0
