ligand_id,set,Butina_clusters
1234,train,7640.0
1235,train,7639.0
1244,train,7632.0
1245,train,7631.0
1246,train,7630.0
1248,train,7628.0
1249,train,7627.0
1250,train,7626.0
1252,train,7624.0
1253,train,7623.0
1256,train,7620.0
1263,train,7616.0
1266,train,7614.0
1268,train,2091.0
1270,train,1138.0
1271,train,708.0
1272,train,7612.0
1273,train,7611.0
1274,train,17.0
1275,train,7610.0
1276,train,7609.0
1277,train,7608.0
1279,train,7607.0
1280,train,707.0
1281,train,7606.0
1282,train,7605.0
1284,train,7603.0
1286,train,443.0
1289,train,7601.0
1292,train,7600.0
1293,train,7599.0
1295,train,7598.0
1296,train,7597.0
1297,train,2089.0
1298,train,2089.0
1299,train,374.0
1300,train,319.0
1303,train,1006.0
1304,train,7594.0
1305,train,7593.0
1306,train,1122.0
1308,train,1110.0
1310,train,7590.0
1311,train,7589.0
1313,train,7587.0
1315,train,7585.0
1316,train,2088.0
1317,train,2088.0
1318,train,7584.0
1319,train,7583.0
1320,train,7582.0
1321,train,2087.0
1322,train,33.0
1323,train,2086.0
1324,train,7581.0
1327,train,1967.0
1328,train,7580.0
1329,train,1781.0
1330,train,456.0
1331,train,7579.0
1332,train,7578.0
1334,train,7577.0
1335,train,1423.0
1336,train,7576.0
1338,train,7575.0
1339,train,7574.0
1340,train,2024.0
1341,train,7573.0
1342,train,7572.0
1343,train,7571.0
1344,train,7570.0
1345,train,2026.0
1346,train,7569.0
1347,train,7568.0
1348,train,1157.0
1351,train,7566.0
1352,train,2066.0
1353,train,7565.0
1359,train,7561.0
1361,train,7560.0
1362,train,2085.0
1364,train,7558.0
1365,train,7557.0
1368,train,7556.0
1369,train,7555.0
1370,train,7554.0
1371,train,2078.0
1372,train,245.0
1373,train,7553.0
1375,train,7552.0
1378,train,7550.0
1379,train,7549.0
1380,train,7548.0
1381,train,706.0
1387,train,706.0
1389,train,2085.0
1391,train,7541.0
1393,train,7539.0
1394,train,7538.0
1395,train,7537.0
1396,train,7536.0
1397,train,7535.0
1398,train,7534.0
1399,train,7533.0
1401,train,7532.0
1404,train,7529.0
1407,train,1728.0
1408,train,121.0
1410,train,7528.0
1411,train,2084.0
1413,train,7526.0
1415,train,1.0
1416,train,10.0
1418,train,907.0
1419,train,7525.0
1420,train,441.0
1422,train,7524.0
1423,train,7523.0
1426,train,7522.0
1427,train,2082.0
1428,train,2081.0
1433,train,2080.0
1434,train,165.0
1436,train,7519.0
1437,train,718.0
1438,train,7518.0
1440,train,280.0
1441,train,7517.0
1443,train,7515.0
1444,train,7514.0
1446,train,2077.0
1447,train,1085.0
1448,train,718.0
1449,train,7513.0
1450,train,7512.0
1451,train,7511.0
1454,train,1933.0
1456,train,7507.0
1457,train,7506.0
1458,train,7505.0
1459,train,220.0
1460,train,2070.0
1461,train,7504.0
1462,train,454.0
1463,train,264.0
1464,train,7503.0
1466,train,1096.0
1467,train,7502.0
1468,train,7501.0
1469,train,7500.0
1475,train,1236.0
1478,train,7496.0
1480,train,7494.0
1482,train,7493.0
1483,train,7492.0
1485,train,7491.0
1487,train,7489.0
1488,train,7488.0
1489,train,7487.0
1490,train,7486.0
1491,train,7485.0
1492,train,2059.0
1493,train,33.0
1494,train,7484.0
1496,train,2078.0
1497,train,1155.0
1499,train,7483.0
1500,train,453.0
1501,train,453.0
1506,train,7481.0
1511,train,7480.0
1513,train,7478.0
1514,train,7477.0
1516,train,7476.0
1517,train,452.0
1518,train,718.0
1519,train,7475.0
1520,train,1668.0
1523,train,7473.0
1526,train,7472.0
1527,train,7471.0
1528,train,7470.0
1529,train,2077.0
1530,train,7469.0
1532,train,1096.0
1533,train,7468.0
1534,train,772.0
1536,train,7467.0
1537,train,2076.0
1541,train,7464.0
1543,train,679.0
1544,train,679.0
1545,train,7462.0
1546,train,456.0
1547,train,7461.0
1548,train,7460.0
1549,train,7459.0
1551,train,2075.0
1552,train,2074.0
1553,train,318.0
1554,train,7458.0
1555,train,7457.0
1557,train,7456.0
1558,train,458.0
1562,train,2040.0
1563,train,7454.0
1565,train,2073.0
1573,train,7448.0
1574,train,466.0
1577,train,7447.0
1578,train,226.0
1579,train,7446.0
1580,train,7445.0
1581,train,7444.0
1582,train,7443.0
1583,train,2018.0
1584,train,1950.0
1586,train,33.0
1588,train,7441.0
1589,train,7440.0
1590,train,17.0
1593,train,7437.0
1594,train,7436.0
1595,train,7435.0
1596,train,7434.0
1600,train,235.0
1606,train,7429.0
1607,train,2072.0
1608,train,2072.0
1610,train,7428.0
1612,train,7426.0
1613,train,5.0
1615,train,5.0
1618,train,2007.0
1620,train,7422.0
1626,train,1093.0
1627,train,7421.0
1628,train,7420.0
1632,train,7417.0
1633,train,7416.0
1634,train,7415.0
1636,train,7414.0
1638,train,7413.0
1639,train,71.0
1641,train,7412.0
1645,train,7410.0
1646,train,7409.0
1648,train,7408.0
1649,train,713.0
1650,train,7407.0
1651,train,2070.0
1653,train,1972.0
1654,train,7406.0
1656,train,7404.0
1658,train,7403.0
1659,train,48.0
1660,train,7402.0
1661,train,964.0
1663,train,7401.0
1665,train,7400.0
1666,train,7399.0
1667,train,7398.0
1669,train,7396.0
1670,train,7395.0
1671,train,108.0
1673,train,7394.0
1675,train,7392.0
1676,train,7391.0
1677,train,7390.0
1678,train,7389.0
1681,train,7387.0
1682,train,7386.0
1684,train,7384.0
1685,train,2068.0
1686,train,2067.0
1688,train,7383.0
1689,train,2067.0
1691,train,7382.0
1692,train,7381.0
1693,train,2066.0
1695,train,452.0
1698,train,2065.0
1700,train,7378.0
1702,train,236.0
1703,train,7377.0
1704,train,7376.0
1706,train,1858.0
1707,train,7374.0
1708,train,7373.0
1709,train,2064.0
1711,train,7371.0
1713,train,2064.0
1714,train,7370.0
1716,train,7368.0
1717,train,7367.0
1718,train,7366.0
1719,train,7365.0
1720,train,7364.0
1721,train,7363.0
1722,train,7362.0
1723,train,7361.0
1724,train,7360.0
1725,train,1132.0
1728,train,222.0
1729,train,1994.0
1730,train,770.0
1733,train,7357.0
1734,train,226.0
1737,train,226.0
1738,train,226.0
1741,train,1984.0
1742,train,7354.0
1748,train,7352.0
1749,train,7351.0
1750,train,7350.0
1751,train,2045.0
1752,train,7349.0
1753,train,7348.0
1754,train,7347.0
1755,train,7346.0
1756,train,235.0
1757,train,235.0
1762,train,2063.0
1763,train,2063.0
1767,train,2062.0
1768,train,1134.0
1770,train,771.0
1771,train,7340.0
1773,train,7338.0
1774,train,2061.0
1776,train,33.0
1778,train,7336.0
1779,train,2060.0
1782,train,7334.0
1783,train,7333.0
1784,train,7332.0
1785,train,1956.0
1786,train,1133.0
1787,train,1133.0
1788,train,7331.0
1789,train,1874.0
1790,train,7330.0
1792,train,314.0
1793,train,7329.0
1794,train,702.0
1795,train,7328.0
1798,train,7327.0
1799,train,7326.0
1801,train,1132.0
1802,train,7324.0
1805,train,701.0
1807,train,7322.0
1810,train,7319.0
1811,train,7318.0
1812,train,2059.0
1814,train,7317.0
1817,train,7314.0
1820,train,7312.0
1822,train,7310.0
1824,train,7308.0
1827,train,2021.0
1828,train,7305.0
1829,train,7304.0
1833,train,7303.0
1834,train,7302.0
1835,train,7301.0
1836,train,7300.0
1837,train,7299.0
1838,train,7298.0
1839,train,7297.0
1840,train,7296.0
1841,train,7295.0
1844,train,1130.0
1847,train,7294.0
1849,train,314.0
1850,train,699.0
1851,train,314.0
1852,train,1665.0
1853,train,1995.0
1855,train,2058.0
1858,train,7292.0
1864,train,7291.0
1865,train,1133.0
1866,train,7290.0
1869,train,7288.0
1871,train,7286.0
1872,train,7285.0
1873,train,7284.0
1875,train,7282.0
1877,train,7280.0
1878,train,1258.0
1879,train,7279.0
1880,train,7278.0
1881,train,7277.0
1882,train,7276.0
1884,train,7275.0
1886,train,7274.0
1887,train,1221.0
1889,train,7273.0
1890,train,1130.0
1892,train,7272.0
1895,train,7269.0
1896,train,699.0
1897,train,7268.0
1900,train,222.0
1903,train,93.0
1904,train,7266.0
1906,train,7264.0
1907,train,33.0
1908,train,7263.0
1909,train,7262.0
1910,train,1141.0
1911,train,995.0
1912,train,7261.0
1913,train,7260.0
1914,train,7259.0
1915,train,7258.0
1917,train,7257.0
1920,train,451.0
1921,train,7256.0
1923,train,7255.0
1924,train,333.0
1926,train,7254.0
1932,train,424.0
1934,train,424.0
1937,train,7251.0
1940,train,166.0
1941,train,1121.0
1943,train,1129.0
1948,train,7244.0
1949,train,7243.0
1953,train,7240.0
1954,train,7239.0
1955,train,7238.0
1956,train,98.0
1957,train,7237.0
1958,train,7236.0
1961,train,7234.0
1962,train,7233.0
1964,train,7232.0
1965,train,340.0
1966,train,7231.0
1970,train,7230.0
1971,train,7229.0
1972,train,7228.0
1975,train,7227.0
1979,train,7226.0
1981,train,7224.0
1982,train,7223.0
1983,train,1990.0
1986,train,7222.0
1987,train,7221.0
1988,train,1977.0
1989,train,7220.0
1990,train,7219.0
1993,train,7217.0
1994,train,7216.0
1996,train,7215.0
1997,train,7214.0
1998,train,7213.0
2000,train,7211.0
2007,train,7207.0
2009,train,319.0
2010,train,7205.0
2011,train,822.0
2012,train,7204.0
2013,train,1549.0
2015,train,458.0
2017,train,891.0
2018,train,468.0
2019,train,7202.0
2020,train,1128.0
2021,train,1127.0
2022,train,1127.0
2023,train,7201.0
2024,train,1127.0
2025,train,1174.0
2027,train,693.0
2029,train,1125.0
2031,train,694.0
2032,train,1230.0
2033,train,693.0
2035,train,1125.0
2036,train,693.0
2038,train,1125.0
2045,train,7200.0
2047,train,7198.0
2048,train,316.0
2050,train,2053.0
2054,train,222.0
2056,train,7196.0
2059,train,33.0
2060,train,7194.0
2062,train,7192.0
2063,train,7191.0
2066,train,7188.0
2067,train,483.0
2069,train,1484.0
2076,train,7184.0
2077,train,7183.0
2078,train,319.0
2079,train,7182.0
2082,train,144.0
2083,train,43.0
2084,train,7180.0
2086,train,7179.0
2087,train,7178.0
2088,train,7177.0
2089,train,2052.0
2090,train,424.0
2093,train,26.0
2096,train,7176.0
2099,train,7175.0
2103,train,701.0
2104,train,701.0
2105,train,7174.0
2106,train,701.0
2107,train,7173.0
2113,train,7170.0
2114,train,7169.0
2117,train,98.0
2118,train,7167.0
2121,train,7166.0
2125,train,2050.0
2128,train,2050.0
2130,train,12.0
2135,train,7163.0
2138,train,7161.0
2139,train,7160.0
2140,train,117.0
2141,train,7159.0
2142,train,17.0
2143,train,17.0
2145,train,235.0
2146,train,7157.0
2149,train,7154.0
2152,train,7151.0
2153,train,7150.0
2154,train,7149.0
2155,train,7148.0
2156,train,7147.0
2157,train,1123.0
2159,train,7145.0
2160,train,144.0
2161,train,103.0
2162,train,7144.0
2165,train,103.0
2166,train,7142.0
2167,train,7141.0
2168,train,7140.0
2170,train,7139.0
2171,train,43.0
2173,train,239.0
2174,train,7138.0
2180,train,2049.0
2181,train,450.0
2182,train,2048.0
2185,train,599.0
2187,train,47.0
2188,train,7135.0
2189,train,7134.0
2192,train,166.0
2193,train,1122.0
2195,train,7133.0
2196,train,7132.0
2197,train,7131.0
2198,train,7130.0
2199,train,7129.0
2201,train,7128.0
2204,train,7127.0
2205,train,7126.0
2207,train,7124.0
2209,train,1121.0
2210,train,7123.0
2214,train,7119.0
2217,train,574.0
2219,train,7117.0
2220,train,239.0
2221,train,1119.0
2222,train,7116.0
2223,train,7115.0
2226,train,7114.0
2229,train,7112.0
2231,train,2045.0
2234,train,450.0
2237,train,7107.0
2238,train,7106.0
2239,train,491.0
2240,train,7105.0
2241,train,7104.0
2248,train,7097.0
2249,train,7096.0
2251,train,728.0
2252,train,7095.0
2254,train,1862.0
2257,train,692.0
2258,train,692.0
2259,train,706.0
2262,train,7093.0
2263,train,7092.0
2264,train,7091.0
2266,train,494.0
2269,train,37.0
2270,train,7088.0
2275,train,7085.0
2277,train,692.0
2279,train,2042.0
2280,train,7083.0
2281,train,1953.0
2283,train,7081.0
2285,train,1277.0
2288,train,7078.0
2294,train,7073.0
2295,train,7072.0
2296,train,7071.0
2297,train,7070.0
2298,train,7069.0
2299,train,7068.0
2301,train,7066.0
2303,train,7065.0
2304,train,1120.0
2306,train,689.0
2307,train,7064.0
2309,train,7062.0
2310,train,7061.0
2311,train,7060.0
2312,train,1655.0
2313,train,7059.0
2314,train,922.0
2316,train,1765.0
2317,train,7057.0
2318,train,7056.0
2320,train,1119.0
2322,train,1630.0
2325,train,1783.0
2329,train,7050.0
2331,train,7048.0
2332,train,167.0
2333,train,167.0
2334,train,2032.0
2336,train,7047.0
2337,train,7046.0
2339,train,7044.0
2340,train,7043.0
2341,train,7042.0
2343,train,7041.0
2344,train,7040.0
2345,train,7039.0
2346,train,706.0
2350,train,220.0
2351,train,7037.0
2353,train,7036.0
2355,train,93.0
2358,train,2040.0
2359,train,7033.0
2360,train,7032.0
2361,train,232.0
2362,train,7031.0
2365,train,1134.0
2366,train,7029.0
2367,train,691.0
2368,train,691.0
2369,train,7028.0
2370,train,7027.0
2372,train,691.0
2374,train,1119.0
2381,train,2038.0
2382,train,1831.0
2383,train,7024.0
2386,train,37.0
2387,train,7023.0
2390,train,162.0
2392,train,7021.0
2393,train,7020.0
2396,train,2034.0
2397,train,2033.0
2402,train,7016.0
2404,train,7015.0
2405,train,7014.0
2407,train,7013.0
2409,train,2037.0
2413,train,2004.0
2414,train,7010.0
2415,train,2036.0
2418,train,691.0
2419,train,7008.0
2420,train,707.0
2425,train,7005.0
2426,train,1118.0
2430,train,689.0
2431,train,7003.0
2432,train,689.0
2433,train,1878.0
2435,train,7002.0
2436,train,2034.0
2437,train,162.0
2439,train,2033.0
2440,train,7001.0
2442,train,6999.0
2443,train,6998.0
2445,train,2032.0
2448,train,6996.0
2451,train,6994.0
2454,train,1964.0
2456,train,6992.0
2457,train,6991.0
2463,train,6986.0
2464,train,6985.0
2465,train,6984.0
2467,train,1117.0
2468,train,10.0
2469,train,1013.0
2471,train,6982.0
2473,train,6980.0
2475,train,688.0
2477,train,1116.0
2480,train,6978.0
2482,train,6977.0
2484,train,6976.0
2485,train,6975.0
2486,train,17.0
2488,train,6973.0
2489,train,2031.0
2490,train,21.0
2491,train,6972.0
2493,train,6970.0
2494,train,592.0
2495,train,6969.0
2496,train,6968.0
2497,train,6967.0
2498,train,6966.0
2499,train,6965.0
2500,train,770.0
2502,train,6964.0
2504,train,6962.0
2507,train,1115.0
2508,train,2030.0
2510,train,6959.0
2515,train,6958.0
2516,train,6957.0
2520,train,2029.0
2525,train,6954.0
2526,train,590.0
2528,train,6953.0
2531,train,6952.0
2532,train,6951.0
2533,train,6950.0
2535,train,6948.0
2536,train,6947.0
2538,train,2027.0
2539,train,6945.0
2544,train,6941.0
2546,train,2026.0
2548,train,2025.0
2549,train,2025.0
2552,train,6938.0
2553,train,6937.0
2564,train,374.0
2565,train,446.0
2566,train,446.0
2569,train,2014.0
2570,train,1819.0
2573,train,708.0
2574,train,708.0
2576,train,25.0
2577,train,6934.0
2578,train,6933.0
2586,train,315.0
2587,train,315.0
2589,train,6928.0
2591,train,2022.0
2592,train,2024.0
2593,train,2023.0
2594,train,2023.0
2595,train,6926.0
2596,train,6925.0
2597,train,6924.0
2598,train,6923.0
2600,train,1056.0
2605,train,6920.0
2607,train,144.0
2608,train,6919.0
2609,train,6918.0
2612,train,6916.0
2613,train,677.0
2614,train,6915.0
2615,train,6914.0
2616,train,6913.0
2617,train,465.0
2618,train,6912.0
2620,train,6911.0
2630,train,6905.0
2631,train,6904.0
2634,train,1021.0
2635,train,6902.0
2637,train,6900.0
2638,train,6899.0
2639,train,6898.0
2640,train,6897.0
2642,train,2022.0
2644,train,222.0
2646,train,6895.0
2647,train,1270.0
2649,train,6893.0
2651,train,2021.0
2657,train,6889.0
2660,train,165.0
2661,train,1114.0
2662,train,6887.0
2665,train,340.0
2666,train,374.0
2667,train,21.0
2668,train,121.0
2669,train,6886.0
2670,train,6885.0
2680,train,2020.0
2683,train,1672.0
2690,train,6878.0
2691,train,1113.0
2692,train,6877.0
2693,train,1857.0
2695,train,2015.0
2696,train,1001.0
2697,train,1848.0
2698,train,966.0
2699,train,2019.0
2703,train,6875.0
2705,train,6874.0
2709,train,2018.0
2710,train,6871.0
2711,train,6870.0
2715,train,1112.0
2717,train,6866.0
2719,train,6865.0
2721,train,1976.0
2725,train,6864.0
2726,train,37.0
2731,train,166.0
2735,train,2017.0
2742,train,2015.0
2753,train,315.0
2756,train,2014.0
2758,train,6857.0
2759,train,6856.0
2760,train,1115.0
2761,train,6855.0
2762,train,6854.0
2766,train,6852.0
2768,train,6850.0
2769,train,6849.0
2770,train,315.0
2771,train,6848.0
2772,train,6847.0
2774,train,6846.0
2775,train,6845.0
2781,train,6839.0
2784,train,6837.0
2786,train,6835.0
2789,train,117.0
2791,train,951.0
2792,train,1492.0
2793,train,2011.0
2794,train,117.0
2795,train,319.0
2796,train,2013.0
2797,train,6831.0
2799,train,6830.0
2800,train,6829.0
2803,train,6828.0
2806,train,6825.0
2808,train,6824.0
2828,train,6822.0
2829,train,6821.0
2830,train,6820.0
2833,train,6817.0
2836,train,6814.0
2837,train,93.0
2838,train,93.0
2841,train,2011.0
2847,train,1110.0
2851,train,6812.0
2854,train,6810.0
2857,train,6808.0
2858,train,6807.0
2860,train,87.0
2863,train,6806.0
2864,train,6805.0
2866,train,6803.0
2869,train,6802.0
2874,train,6801.0
2877,train,6800.0
2878,train,6799.0
2880,train,461.0
2881,train,661.0
2882,train,6798.0
2883,train,766.0
2887,train,117.0
2888,train,6796.0
2889,train,1970.0
2894,train,6793.0
2895,train,84.0
2896,train,84.0
2897,train,1107.0
2898,train,6792.0
2899,train,1107.0
2900,train,6791.0
2901,train,1106.0
2902,train,84.0
2903,train,84.0
2904,train,84.0
2905,train,84.0
2906,train,6790.0
2908,train,6789.0
2909,train,6788.0
2910,train,574.0
2919,train,105.0
2920,train,105.0
2921,train,105.0
2922,train,105.0
2923,train,6785.0
2933,train,2009.0
2936,train,6781.0
2937,train,6780.0
2940,train,6778.0
2941,train,6777.0
2942,train,6776.0
2943,train,6775.0
2944,train,1104.0
2946,train,6773.0
2948,train,6771.0
2949,train,314.0
2950,train,165.0
2951,train,165.0
2952,train,103.0
2953,train,103.0
2955,train,6769.0
2957,train,84.0
2958,train,84.0
2959,train,84.0
2962,train,1103.0
2963,train,1102.0
2966,train,1101.0
2968,train,6766.0
2969,train,6765.0
2970,train,6764.0
2975,train,446.0
2976,train,446.0
2978,train,1612.0
2979,train,822.0
2987,train,6760.0
2988,train,682.0
2989,train,2008.0
2990,train,338.0
2991,train,6759.0
2992,train,21.0
2993,train,6758.0
2995,train,2007.0
2998,train,6755.0
3000,train,792.0
3003,train,445.0
3004,train,84.0
3005,train,391.0
3006,train,2006.0
3008,train,6754.0
3009,train,6753.0
3012,train,1006.0
3013,train,1100.0
3014,train,1100.0
3015,train,2004.0
3017,train,6752.0
3021,train,2003.0
3025,train,1888.0
3026,train,6748.0
3028,train,6747.0
3029,train,6746.0
3031,train,6745.0
3033,train,6744.0
3034,train,6743.0
3035,train,874.0
3036,train,21.0
3037,train,6742.0
3042,train,2001.0
3044,train,2000.0
3045,train,2000.0
3047,train,6738.0
3049,train,6736.0
3052,train,37.0
3053,train,494.0
3054,train,1099.0
3056,train,72.0
3058,train,6734.0
3059,train,6733.0
3062,train,443.0
3066,train,6730.0
3068,train,1098.0
3069,train,674.0
3070,train,674.0
3073,train,6728.0
3076,train,6727.0
3078,train,6726.0
3080,train,795.0
3083,train,6723.0
3084,train,1998.0
3085,train,1998.0
3086,train,1997.0
3088,train,6721.0
3090,train,6719.0
3092,train,1805.0
3093,train,17.0
3095,train,6717.0
3096,train,6716.0
3098,train,117.0
3099,train,117.0
3100,train,658.0
3103,train,6713.0
3104,train,6712.0
3106,train,6710.0
3109,train,1997.0
3111,train,1907.0
3113,train,795.0
3114,train,6706.0
3115,train,6705.0
3117,train,21.0
3118,train,21.0
3120,train,21.0
3121,train,6704.0
3122,train,21.0
3123,train,1995.0
3125,train,1994.0
3126,train,25.0
3128,train,6702.0
3129,train,830.0
3133,train,6699.0
3136,train,1993.0
3138,train,6698.0
3139,train,6697.0
3141,train,6695.0
3144,train,6693.0
3150,train,163.0
3151,train,1097.0
3152,train,1097.0
3154,train,21.0
3157,train,12.0
3158,train,12.0
3160,train,12.0
3161,train,12.0
3162,train,6691.0
3164,train,6689.0
3169,train,434.0
3170,train,6688.0
3171,train,1991.0
3174,train,1990.0
3175,train,6687.0
3176,train,6686.0
3177,train,6685.0
3178,train,441.0
3179,train,6684.0
3181,train,6682.0
3184,train,6679.0
3186,train,12.0
3187,train,12.0
3189,train,6678.0
3192,train,6676.0
3193,train,12.0
3194,train,1.0
3197,train,6674.0
3198,train,6673.0
3199,train,6672.0
3201,train,6670.0
3202,train,6669.0
3203,train,582.0
3204,train,6668.0
3205,train,6667.0
3208,train,6664.0
3210,train,161.0
3211,train,161.0
3212,train,161.0
3213,train,6663.0
3215,train,6661.0
3216,train,6660.0
3217,train,6659.0
3224,train,228.0
3225,train,6656.0
3226,train,6655.0
3232,train,6650.0
3233,train,6649.0
3235,train,1096.0
3236,train,71.0
3237,train,71.0
3240,train,12.0
3241,train,681.0
3242,train,1173.0
3243,train,6648.0
3244,train,465.0
3245,train,6647.0
3251,train,1123.0
3255,train,6643.0
3258,train,6641.0
3259,train,6640.0
3264,train,6637.0
3266,train,305.0
3268,train,6634.0
3271,train,693.0
3273,train,6631.0
3274,train,6630.0
3276,train,1984.0
3277,train,239.0
3279,train,6629.0
3280,train,6628.0
3282,train,6626.0
3284,train,6625.0
3285,train,6624.0
3290,train,121.0
3294,train,679.0
3297,train,6620.0
3298,train,1094.0
3299,train,6619.0
3300,train,6618.0
3302,train,192.0
3303,train,192.0
3305,train,6615.0
3307,train,831.0
3308,train,6613.0
3310,train,6611.0
3311,train,6610.0
3312,train,6609.0
3314,train,164.0
3315,train,164.0
3316,train,68.0
3317,train,164.0
3318,train,68.0
3319,train,6608.0
3324,train,1982.0
3325,train,4.0
3326,train,4.0
3330,train,6604.0
3332,train,13.0
3334,train,6601.0
3335,train,1981.0
3336,train,1981.0
3337,train,6600.0
3338,train,1093.0
3339,train,1093.0
3342,train,6598.0
3343,train,6597.0
3345,train,13.0
3346,train,4.0
3347,train,6595.0
3351,train,6593.0
3352,train,6592.0
3353,train,6591.0
3362,train,6588.0
3370,train,6584.0
3374,train,521.0
3377,train,6582.0
3378,train,6581.0
3379,train,6580.0
3380,train,12.0
3385,train,1978.0
3386,train,220.0
3389,train,1968.0
3391,train,1977.0
3393,train,6578.0
3395,train,17.0
3396,train,163.0
3399,train,6575.0
3400,train,6574.0
3401,train,1091.0
3402,train,6573.0
3403,train,6572.0
3405,train,6570.0
3406,train,6569.0
3408,train,6568.0
3409,train,6567.0
3410,train,13.0
3411,train,6566.0
3413,train,6565.0
3415,train,762.0
3418,train,232.0
3419,train,921.0
3421,train,43.0
3424,train,6559.0
3425,train,6558.0
3426,train,224.0
3428,train,6557.0
3430,train,1103.0
3431,train,6556.0
3433,train,43.0
3434,train,6554.0
3435,train,6553.0
3436,train,1976.0
3437,train,315.0
3438,train,187.0
3439,train,187.0
3440,train,187.0
3441,train,6552.0
3443,train,308.0
3444,train,6551.0
3445,train,6550.0
3447,train,6548.0
3448,train,6547.0
3449,train,6546.0
3450,train,6545.0
3451,train,187.0
3452,train,187.0
3456,train,1090.0
3458,train,6541.0
3460,train,6539.0
3461,train,6538.0
3462,train,6537.0
3463,train,6536.0
3464,train,1975.0
3465,train,1975.0
3468,train,6534.0
3469,train,6533.0
3471,train,6531.0
3472,train,360.0
3473,train,1089.0
3476,train,6529.0
3477,train,354.0
3478,train,6528.0
3479,train,6527.0
3480,train,6526.0
3481,train,6525.0
3482,train,1973.0
3483,train,6524.0
3484,train,6523.0
3485,train,6522.0
3486,train,677.0
3487,train,6521.0
3489,train,6520.0
3492,train,6517.0
3493,train,1053.0
3495,train,6515.0
3496,train,6514.0
3497,train,6513.0
3500,train,1972.0
3502,train,167.0
3504,train,6508.0
3505,train,1971.0
3508,train,6506.0
3509,train,1599.0
3510,train,6505.0
3511,train,1971.0
3513,train,6503.0
3514,train,6502.0
3515,train,167.0
3516,train,6501.0
3517,train,167.0
3518,train,1970.0
3522,train,6498.0
3523,train,6497.0
3524,train,6496.0
3527,train,6494.0
3528,train,232.0
3530,train,6493.0
3531,train,1886.0
3532,train,6492.0
3534,train,6490.0
3535,train,6489.0
3536,train,6488.0
3537,train,1968.0
3538,train,25.0
3540,train,13.0
3541,train,1087.0
3543,train,618.0
3544,train,6487.0
3545,train,6486.0
3549,train,43.0
3550,train,6483.0
3551,train,1967.0
3552,train,6482.0
3556,train,1088.0
3557,train,1966.0
3559,train,1965.0
3561,train,139.0
3562,train,1087.0
3563,train,6480.0
3567,train,1085.0
3568,train,676.0
3569,train,676.0
3572,train,676.0
3573,train,676.0
3574,train,164.0
3575,train,6478.0
3576,train,1666.0
3578,train,6476.0
3579,train,675.0
3580,train,675.0
3581,train,675.0
3582,train,675.0
3584,train,889.0
3586,train,6475.0
3590,train,69.0
3593,train,6473.0
3594,train,6472.0
3595,train,6471.0
3596,train,6470.0
3597,train,1160.0
3599,train,1964.0
3603,train,71.0
3604,train,6467.0
3605,train,6466.0
3606,train,6465.0
3608,train,6463.0
3611,train,6461.0
3613,train,6459.0
3614,train,6458.0
3616,train,166.0
3618,train,6457.0
3619,train,674.0
3620,train,674.0
3622,train,1084.0
3623,train,6455.0
3624,train,673.0
3628,train,1134.0
3630,train,6453.0
3632,train,6452.0
3634,train,6451.0
3636,train,1962.0
3639,train,6449.0
3641,train,6448.0
3642,train,6447.0
3643,train,672.0
3644,train,6446.0
3645,train,6445.0
3646,train,87.0
3647,train,821.0
3648,train,6444.0
3650,train,117.0
3656,train,232.0
3657,train,6443.0
3660,train,6442.0
3661,train,6441.0
3662,train,617.0
3663,train,6440.0
3665,train,6438.0
3666,train,287.0
3668,train,6436.0
3670,train,1020.0
3673,train,1524.0
3675,train,6433.0
3678,train,6431.0
3680,train,6429.0
3681,train,6428.0
3682,train,6427.0
3683,train,6426.0
3689,train,6424.0
3690,train,1458.0
3691,train,1960.0
3692,train,1960.0
3694,train,6422.0
3697,train,6421.0
3698,train,6420.0
3702,train,6416.0
3704,train,6414.0
3705,train,6413.0
3709,train,6411.0
3710,train,6410.0
3712,train,6409.0
3713,train,6408.0
3714,train,6407.0
3717,train,6404.0
3718,train,1081.0
3720,train,6403.0
3724,train,6400.0
3725,train,1957.0
3726,train,6399.0
3729,train,6397.0
3730,train,6396.0
3731,train,1951.0
3732,train,6395.0
3733,train,6394.0
3737,train,6391.0
3738,train,6390.0
3740,train,6388.0
3741,train,1957.0
3742,train,163.0
3743,train,633.0
3747,train,6384.0
3748,train,6383.0
3751,train,117.0
3752,train,1956.0
3753,train,6382.0
3754,train,460.0
3756,train,6380.0
3759,train,6378.0
3760,train,1955.0
3761,train,6377.0
3768,train,6371.0
3772,train,6370.0
3773,train,6369.0
3774,train,6368.0
3775,train,6367.0
3776,train,6366.0
3777,train,6365.0
3779,train,1506.0
3780,train,6363.0
3782,train,6361.0
3783,train,6360.0
3785,train,6359.0
3786,train,6358.0
3787,train,6357.0
3788,train,6356.0
3789,train,6355.0
3790,train,6354.0
3795,train,6351.0
3797,train,333.0
3799,train,6349.0
3801,train,6347.0
3802,train,6346.0
3803,train,6345.0
3805,train,6344.0
3808,train,6342.0
3809,train,6341.0
3810,train,6340.0
3817,train,1791.0
3819,train,6334.0
3820,train,1938.0
3821,train,6333.0
3822,train,6332.0
3823,train,1953.0
3826,train,362.0
3827,train,6329.0
3829,train,6327.0
3830,train,6326.0
3831,train,6325.0
3834,train,1078.0
3835,train,1078.0
3837,train,1070.0
3838,train,1952.0
